train,test,task,finetune_pct,tabpfn_auroc,tabpfn_se,hm_auroc,hm_se,delta_tabpfn_minus_hm,winner
Paraguay,Denmark,3c,30,0.6725560068728572,0.0179827377169348,0.6389889981759296,0.0265229211678202,0.033567008696927636,TabPFN-v3
Paraguay,Denmark,3c,40,0.6928159981746218,0.0206430056371263,0.6547803747404839,0.0221579779237178,0.03803562343413791,TabPFN-v3
Paraguay,Denmark,3c,50,0.7063412552933287,0.0233687271456262,0.6570014015692088,0.0332346940843549,0.049339853724119864,TabPFN-v3
Paraguay,China,3c,10,0.6828363867378103,0.0162090682310064,0.6349843367645296,0.0149122009412475,0.04785204997328074,TabPFN-v3
Paraguay,China,3c,20,0.7386006477189979,0.0215911648598308,0.6920313406111445,0.0141554357857364,0.04656930710785345,TabPFN-v3
Paraguay,China,3c,30,0.7670250115015393,0.0187960482094377,0.7163259168079091,0.0129125256471474,0.05069909469363021,TabPFN-v3
Paraguay,China,3c,40,0.7836040864251135,0.0190810481643422,0.7353422353445508,0.0119555980542221,0.04826185108056269,TabPFN-v3
Paraguay,China,3c,50,0.7978093070257795,0.0187419889218654,0.757499371849447,0.0145144810931522,0.04030993517633241,TabPFN-v3
Paraguay,UK,3c,10,0.6922011135611024,0.0227013474678825,0.6570508929335507,0.0238970567305659,0.03515022062755169,TabPFN-v3
Paraguay,UK,3c,20,0.7500284411739859,0.0202604624083927,0.7096633499252183,0.019819268411195,0.04036509124876764,TabPFN-v3
Paraguay,UK,3c,30,0.780649100153947,0.0181140857577444,0.7437656973718678,0.01912228266705,0.03688340278207913,TabPFN-v3
Paraguay,UK,3c,40,0.8001012577059416,0.0161970520720791,0.7635959874447859,0.0171292154893127,0.0365052702611558,TabPFN-v3
Paraguay,UK,3c,50,0.8084651015262297,0.0158498891463203,0.7732772659862539,0.0172503741363951,0.03518783553997584,TabPFN-v3
Paraguay,Mexico,3c,10,0.7355762503174023,0.0346802710079903,0.6624853092109706,0.0334792659016096,0.07309094110643166,TabPFN-v3
Paraguay,Mexico,3c,20,0.7678238102955626,0.0391999255548697,0.7271012596918651,0.0374938782987311,0.04072255060369745,TabPFN-v3
Paraguay,Mexico,3c,30,0.7974698028349653,0.0340121192369958,0.7369564200539844,0.0411880833030297,0.06051338278098084,TabPFN-v3
Paraguay,Mexico,3c,40,0.8089985222356045,0.0389291894521756,0.7692057360495779,0.0435497453116063,0.03979278618602666,TabPFN-v3
Paraguay,Mexico,3c,50,0.8151882095148506,0.0387721052947866,0.7813221783933122,0.0418973271833943,0.03386603112153841,TabPFN-v3
Paraguay,Italy,3c,10,0.7485467935001963,0.0081575023372166,0.7100412962426491,0.0073654565968489,0.03850549725754715,TabPFN-v3
Paraguay,Italy,3c,20,0.7882851282166504,0.0052237298172775,0.7580039101424767,0.0044663309241707,0.03028121807417372,TabPFN-v3
Paraguay,Italy,3c,30,0.8120084410986819,0.00562111413688,0.7846564187804381,0.0054589282260584,0.02735202231824374,TabPFN-v3
Paraguay,Italy,3c,40,0.8228336851407019,0.0053545386395129,0.794979689452521,0.0046119739494913,0.02785399568818092,TabPFN-v3
Paraguay,Italy,3c,50,0.8280734848492018,0.0049684745794641,0.8006845707778855,0.0046890985379229,0.027388914071316384,TabPFN-v3
Paraguay,Mongolia,3c,10,0.7712714803819251,0.0150908277212074,0.728580684008632,0.0147448840936367,0.042690796373293094,TabPFN-v3
Paraguay,Mongolia,3c,20,0.8020723300235474,0.0134251723617321,0.7667231601785173,0.0140701476497508,0.035349169845030115,TabPFN-v3
Paraguay,Mongolia,3c,30,0.8183851836822911,0.0125334581289986,0.7812123245300117,0.0123204098086594,0.037172859152279414,TabPFN-v3
Paraguay,Mongolia,3c,40,0.828426635045495,0.011412305931201,0.7938865609717642,0.0121377794897079,0.03454007407373072,TabPFN-v3
Paraguay,Mongolia,3c,50,0.8372715924485149,0.0125892485630774,0.8008795404257286,0.0110503752049093,0.03639205202278628,TabPFN-v3
Denmark,India,3c,10,0.5732980313199376,0.0457206587745806,0.5795661805236036,0.0332987601211253,-0.006268149203666029,HM(RF)
Denmark,India,3c,20,0.5980798385871586,0.0431229822356172,0.6000310102921877,0.0379548079660079,-0.00195117170502912,HM(RF)
Denmark,India,3c,30,0.6285724799928184,0.0502680525753327,0.6531835016902857,0.0304773015835182,-0.024611021697467317,HM(RF)
Denmark,India,3c,40,0.6594087362892422,0.0461686828660293,0.6500955247743333,0.030579122120604,0.009313211514908937,TabPFN-v3
Denmark,India,3c,50,0.6720148467663732,0.0505949644121278,0.6817166075076698,0.0264266023218458,-0.009701760741296583,HM(RF)
Denmark,Paraguay,3c,10,0.6269355382956642,0.0230725218106992,0.6066301720196206,0.0270141575308157,0.020305366276043624,TabPFN-v3
Denmark,Paraguay,3c,20,0.6932499280015392,0.0172649126553743,0.6504008579375417,0.0239099917144827,0.04284907006399752,TabPFN-v3
Denmark,Paraguay,3c,30,0.7107999417428924,0.0182654345773964,0.6871606029076902,0.0230752764990311,0.023639338835202195,TabPFN-v3
Denmark,Paraguay,3c,40,0.7293995428010394,0.0211612731529007,0.7031870409324729,0.022710387107648,0.026212501868566496,TabPFN-v3
Denmark,Paraguay,3c,50,0.7566152938786698,0.0135052094971565,0.7369506323790681,0.0176311445366311,0.019664661499601666,TabPFN-v3
Denmark,China,3c,10,0.6731732350269976,0.0177463009632108,0.6505946417281612,0.0145617422705873,0.02257859329883638,TabPFN-v3
Denmark,China,3c,20,0.7374698238627362,0.0231317657503686,0.6968299368853601,0.0200301227407494,0.04063988697737608,TabPFN-v3
Denmark,China,3c,30,0.7578038312985681,0.0207281492156823,0.7241353109005901,0.0169266217764377,0.033668520397977963,TabPFN-v3
Denmark,China,3c,40,0.7713016486067994,0.0210750291820433,0.7413065580114756,0.0150118213115857,0.029995090595323792,TabPFN-v3
Denmark,China,3c,50,0.7848489802053763,0.0230498094859658,0.7512643815417965,0.015999153411812,0.03358459866357977,TabPFN-v3
Denmark,UK,3c,10,0.6772081720073901,0.0261936324230725,0.6515132599220995,0.0226876057416102,0.025694912085290622,TabPFN-v3
Denmark,UK,3c,20,0.7385247248895765,0.0227078199144809,0.7047557500758783,0.0223530707380275,0.03376897481369823,TabPFN-v3
Denmark,UK,3c,30,0.7724210270409235,0.0192803128659515,0.7367326922070951,0.0188530161086359,0.03568833483382838,TabPFN-v3
Denmark,UK,3c,40,0.7942979432902326,0.0182541531302585,0.7595030162036218,0.017821523832366,0.034794927086610805,TabPFN-v3
Denmark,UK,3c,50,0.803696108409435,0.0171603672367483,0.7677594417712166,0.0173782491728025,0.03593666663821837,TabPFN-v3
Denmark,Mexico,3c,10,0.6698153170648633,0.0248611105322313,0.6465582737299348,0.029611092053473,0.023257043334928507,TabPFN-v3
Denmark,Mexico,3c,20,0.7216776742912057,0.0247281136673487,0.7024590907207463,0.0317366038596322,0.019218583570459358,TabPFN-v3
Denmark,Mexico,3c,30,0.7647868701669365,0.0241859761566094,0.7330606473656125,0.0327371004318949,0.03172622280132398,TabPFN-v3
Denmark,Mexico,3c,40,0.7887848699216016,0.0283779193823901,0.757532561555804,0.0317668561888595,0.03125230836579762,TabPFN-v3
Denmark,Mexico,3c,50,0.813700453639307,0.0259493545751067,0.7670062688683458,0.0310910557331775,0.04669418477096121,TabPFN-v3
Denmark,Italy,3c,10,0.7519031922484894,0.0110567847473524,0.7214903506239219,0.0113308222797634,0.030412841624567588,TabPFN-v3
Denmark,Italy,3c,20,0.7924202164731347,0.0096105675172924,0.7678411140643543,0.0105336333955403,0.024579102408780362,TabPFN-v3
Denmark,Italy,3c,30,0.8177428902236199,0.0072774476330524,0.7931560463876913,0.007693543753608,0.024586843835928573,TabPFN-v3
Denmark,Italy,3c,40,0.8299669014833521,0.0063094461222574,0.8029043451349726,0.0066593342371379,0.027062556348379507,TabPFN-v3
Denmark,Italy,3c,50,0.8367000995275063,0.0063170446897189,0.8095861552872338,0.0065611267706599,0.02711394424027258,TabPFN-v3
Denmark,Mongolia,3c,10,0.7439099933737938,0.0160457366773504,0.7115156555638757,0.0157129382740578,0.03239433780991807,TabPFN-v3
Denmark,Mongolia,3c,20,0.7955611901356676,0.0125908388392174,0.7531371570051162,0.0152335511751483,0.04242403313055143,TabPFN-v3
Denmark,Mongolia,3c,30,0.8122370707492873,0.0144731111407757,0.7726514465729031,0.0148271537684309,0.039585624176384226,TabPFN-v3
Denmark,Mongolia,3c,40,0.8228610426442827,0.0141850677475784,0.7848167225704871,0.0143206460942946,0.03804432007379566,TabPFN-v3
Denmark,Mongolia,3c,50,0.8309564454983649,0.0168356134784894,0.7958756125774195,0.0136157483017093,0.03508083292094544,TabPFN-v3
China,India,3c,10,0.6489848694636647,0.0345602384378233,0.6415208417419783,0.0254914255746408,0.007464027721686417,TabPFN-v3
China,India,3c,20,0.6625621609398787,0.038021649463662,0.6641461800989629,0.0290581875509401,-0.0015840191590841268,HM(RF)
China,India,3c,30,0.6743551825117589,0.0400886034738331,0.6867211322545423,0.028253986452305,-0.012365949742783489,HM(RF)
China,India,3c,40,0.6847876711765386,0.0400334155620826,0.7205626062048588,0.0240545503568376,-0.03577493502832019,HM(RF)
China,India,3c,50,0.6926221377359177,0.0384392417199664,0.7324655348812389,0.0236922506785201,-0.03984339714532115,HM(RF)
China,Paraguay,3c,10,0.6836834015023243,0.024782550104643,0.661045283075348,0.0313881918123352,0.022638118426976273,TabPFN-v3
China,Paraguay,3c,20,0.7119151207762834,0.0233560080736074,0.6893824272640466,0.0281425690747972,0.022532693512236746,TabPFN-v3
China,Paraguay,3c,30,0.7268991539478236,0.0256592381349146,0.7220055446640032,0.0266554545363547,0.0048936092838203216,TabPFN-v3
China,Paraguay,3c,40,0.7543918057837928,0.0185688462294581,0.7506816543857217,0.020565227930121,0.003710151398071182,TabPFN-v3
China,Paraguay,3c,50,0.7615691556663038,0.0197928902140079,0.7481172990820846,0.0254295703688039,0.013451856584219213,TabPFN-v3
China,Denmark,3c,10,0.6659419277190636,0.0240477846605019,0.6393149606299297,0.020736183166739,0.026626967089133924,TabPFN-v3
China,Denmark,3c,20,0.6973766093923431,0.0234122027484105,0.6893288480540803,0.0230690485732536,0.008047761338262793,TabPFN-v3
China,Denmark,3c,30,0.7175774000910645,0.0220497856205626,0.7034991105411447,0.02914343314604,0.014078289549919853,TabPFN-v3
China,Denmark,3c,40,0.7360478328802377,0.0219150532578098,0.7157723004551534,0.0274421088271489,0.020275532425084286,TabPFN-v3
China,Denmark,3c,50,0.7458431156831422,0.0207960115235371,0.7424556798490884,0.0226645074518617,0.0033874358340537647,TabPFN-v3
China,UK,3c,10,0.7235681479892965,0.0210150046678339,0.684728714052458,0.0193179262023317,0.03883943393683842,TabPFN-v3
China,UK,3c,20,0.7557803680132029,0.0185016948138638,0.7349844257952399,0.0165212031746895,0.020795942217962993,TabPFN-v3
China,UK,3c,30,0.7720875952280607,0.0193619512906378,0.7615851188512547,0.0171248960762291,0.010502476376806014,TabPFN-v3
China,UK,3c,40,0.7924469813755259,0.017618101470807,0.774429519810307,0.0178373651662299,0.018017461565218884,TabPFN-v3
China,UK,3c,50,0.8017251131098181,0.0165150448913402,0.7827110835598866,0.016548095329266,0.019014029549931477,TabPFN-v3
China,Mexico,3c,10,0.6926600483757953,0.0255621848483845,0.6777501555351663,0.0228345637286182,0.014909892840629047,TabPFN-v3
China,Mexico,3c,20,0.7368826464129106,0.0304246038330757,0.710005973825697,0.0284343626118613,0.0268766725872136,TabPFN-v3
China,Mexico,3c,30,0.7657080960793967,0.0297037895539942,0.7321145677022096,0.0257163022747766,0.0335935283771871,TabPFN-v3
China,Mexico,3c,40,0.7821219975530885,0.0315072561466701,0.763056643463151,0.0272869297077611,0.01906535408993748,TabPFN-v3
China,Mexico,3c,50,0.7965027054072067,0.0292007145199717,0.7723681718586188,0.0263774701354406,0.024134533548587855,TabPFN-v3
China,Italy,3c,10,0.7294800841059372,0.0121944083270953,0.7036270555970595,0.0097777323052628,0.025853028508877718,TabPFN-v3
China,Italy,3c,20,0.7737803282413818,0.0112671098872247,0.7502871522517934,0.0094518684674678,0.023493175989588333,TabPFN-v3
China,Italy,3c,30,0.7921851423919526,0.0105145242059379,0.7698747535249834,0.0085185061861667,0.022310388866969233,TabPFN-v3
China,Italy,3c,40,0.8057950666205483,0.0096303665699934,0.7873652046322203,0.0082309783781135,0.018429861988328078,TabPFN-v3
China,Italy,3c,50,0.8195372076272005,0.0090410240884162,0.7985412987271232,0.0080882071326241,0.020995908900077298,TabPFN-v3
China,Mongolia,3c,10,0.7359354911067968,0.0225427989357936,0.7055797027325529,0.0210174480784171,0.03035578837424391,TabPFN-v3
China,Mongolia,3c,20,0.7831806412235124,0.0201065546294776,0.7499716323227882,0.0195864169754051,0.0332090089007242,TabPFN-v3
China,Mongolia,3c,30,0.7945448013392327,0.0216004893857343,0.7620432180492462,0.0214371320441084,0.032501583289986424,TabPFN-v3
China,Mongolia,3c,40,0.8174802137295138,0.0191932695696453,0.780454305846509,0.0200855447788543,0.03702590788300486,TabPFN-v3
China,Mongolia,3c,50,0.8237930248638747,0.0190712679366315,0.7882689922811269,0.020297769198063,0.03552403258274783,TabPFN-v3
UK,India,3c,10,0.5053206626681012,0.0327426372298469,0.4949577431234768,0.0280951513648695,0.010362919544624372,TabPFN-v3
UK,India,3c,20,0.5541930540774677,0.0319393518694521,0.5346514424048735,0.0345953375784898,0.01954161167259416,TabPFN-v3
UK,India,3c,30,0.5695849993318631,0.0318222099758644,0.5548316295782171,0.0357776394054326,0.01475336975364605,TabPFN-v3
UK,India,3c,40,0.5950353598037909,0.0349349317884413,0.5563418663969489,0.0379800309487228,0.03869349340684192,TabPFN-v3
UK,India,3c,50,0.6195463660713955,0.0267076363176441,0.5816915486861035,0.0359119186652383,0.03785481738529195,TabPFN-v3
UK,Paraguay,3c,10,0.6091261908586793,0.0206780231001145,0.5822692871809638,0.0279061775105648,0.026856903677715427,TabPFN-v3
UK,Paraguay,3c,20,0.6704759504944937,0.0212526058982819,0.6163529923710517,0.0296606687924142,0.05412295812344203,TabPFN-v3
UK,Paraguay,3c,30,0.7140128291253168,0.0182604693964846,0.6576345440130512,0.0298397286836208,0.056378285112265614,TabPFN-v3
UK,Paraguay,3c,40,0.7399549036763553,0.0203999688095554,0.6835719412396072,0.031230118983616,0.05638296243674812,TabPFN-v3
UK,Paraguay,3c,50,0.7550885852839321,0.0227291221035326,0.7022951724594033,0.0263617384781417,0.05279341282452876,TabPFN-v3
UK,Denmark,3c,10,0.5720916690585057,0.0295745412779843,0.5616314858951138,0.0268212114844177,0.010460183163391923,TabPFN-v3
UK,Denmark,3c,20,0.629326786753579,0.0236915276819426,0.5891784246031153,0.0217436754912796,0.04014836215046369,TabPFN-v3
UK,Denmark,3c,30,0.6853219876301048,0.0210054805556696,0.622867524414555,0.022305787916089,0.062454463215549816,TabPFN-v3
UK,Denmark,3c,40,0.6813772523732705,0.0141869393093687,0.6327902275468795,0.025665554730856,0.04858702482639099,TabPFN-v3
UK,Denmark,3c,50,0.7044609434077383,0.0218996934129433,0.66829181511695,0.0221287174089475,0.03616912829078833,TabPFN-v3
UK,China,3c,10,0.6599990278152774,0.0220895016725252,0.6053832312274773,0.0185077069617763,0.054615796587800136,TabPFN-v3
UK,China,3c,20,0.7033301570020065,0.0210949446584571,0.6692609703111906,0.0168594233711588,0.034069186690815934,TabPFN-v3
UK,China,3c,30,0.7311154471159212,0.0212280573593268,0.679317481795347,0.013966718115813,0.051797965320574235,TabPFN-v3
UK,China,3c,40,0.7447590592014093,0.0206172854894288,0.6970893074665917,0.0123070137773335,0.04766975173481758,TabPFN-v3
UK,China,3c,50,0.759084920420048,0.021007485057013,0.7165957827544356,0.0142161196105905,0.042489137665612464,TabPFN-v3
UK,Mexico,3c,10,0.7572563487385098,0.0283298037871933,0.6284220999148128,0.03829164069952,0.12883424882369698,TabPFN-v3
UK,Mexico,3c,20,0.8014532265673254,0.0264679817786687,0.6915578279998443,0.045751388617233,0.1098953985674811,TabPFN-v3
UK,Mexico,3c,30,0.8221812731075491,0.0260801324807226,0.7235063577518059,0.0427438383588257,0.09867491535574313,TabPFN-v3
UK,Mexico,3c,40,0.8409535188148725,0.023804514810398,0.7573528243312531,0.0391726635774646,0.0836006944836194,TabPFN-v3
UK,Mexico,3c,50,0.850717314102485,0.0237755794876852,0.7645940453689434,0.0444313016365617,0.08612326873354159,TabPFN-v3
UK,Italy,3c,10,0.7142422307144243,0.0113654014156168,0.6777828645129367,0.0108066626356233,0.0364593662014876,TabPFN-v3
UK,Italy,3c,20,0.7615560072037486,0.0102214499563045,0.7269032208599685,0.010375792212555,0.034652786343780106,TabPFN-v3
UK,Italy,3c,30,0.7881098497084063,0.0080550729087464,0.7588346123256707,0.0085977043081357,0.02927523738273552,TabPFN-v3
UK,Italy,3c,40,0.8018976033589287,0.0077534611260998,0.776769683528623,0.0074825305653505,0.02512791983030571,TabPFN-v3
UK,Italy,3c,50,0.8083909813240314,0.0073427070967409,0.7911059653927611,0.0069438501782744,0.017285015931270298,TabPFN-v3
UK,Mongolia,3c,10,0.7296761252720934,0.0219016230306593,0.6836563777736486,0.0227852652304989,0.04601974749844473,TabPFN-v3
UK,Mongolia,3c,20,0.7718069653501523,0.0197437998012148,0.7334521538109525,0.022242237877333,0.03835481153919973,TabPFN-v3
UK,Mongolia,3c,30,0.7880507961909993,0.0183058492988027,0.7507228041193639,0.0218611828896047,0.037327992071635396,TabPFN-v3
UK,Mongolia,3c,40,0.8020021462013462,0.0179191677205139,0.7672506597023536,0.0204840682361402,0.03475148649899262,TabPFN-v3
UK,Mongolia,3c,50,0.8137577326009282,0.0157531550043689,0.7783704612501327,0.0206006104239614,0.03538727135079556,TabPFN-v3
Mexico,India,3c,10,0.5742972215291309,0.0383976706886619,0.5708245548958735,0.0449114013993847,0.003472666633257404,TabPFN-v3
Mexico,India,3c,20,0.6350637736609136,0.0373291926340431,0.6002473089531611,0.0392932424096417,0.03481646470775246,TabPFN-v3
Mexico,India,3c,30,0.6733379626915502,0.0339977437461818,0.6305730358239219,0.0423366983801366,0.04276492686762834,TabPFN-v3
Mexico,India,3c,40,0.6909974463132412,0.0325884375862517,0.6367501312371261,0.0456643507046939,0.05424731507611513,TabPFN-v3
Mexico,India,3c,50,0.705502486093269,0.034320863290599,0.6683431802832911,0.0456743016763319,0.03715930580997795,TabPFN-v3
Mexico,Paraguay,3c,10,0.6950396672350403,0.0226476805764774,0.6195528820743345,0.028589498622586,0.07548678516070584,TabPFN-v3
Mexico,Paraguay,3c,20,0.7270470800902651,0.0239137123735743,0.667278125343174,0.0264871230272997,0.059768954747091096,TabPFN-v3
Mexico,Paraguay,3c,30,0.7481212214673827,0.0180144800342555,0.6978262784005596,0.0272244214535009,0.05029494306682314,TabPFN-v3
Mexico,Paraguay,3c,40,0.7613618884301508,0.018216082373835,0.7250101403612657,0.0217919278868624,0.03635174806888519,TabPFN-v3
Mexico,Paraguay,3c,50,0.7767061720571663,0.017803539771966,0.7329264499103192,0.0216916177781475,0.04377972214684711,TabPFN-v3
Mexico,Denmark,3c,10,0.6282643256865782,0.0239581544207649,0.6253280120361785,0.0229231609685898,0.0029363136503997023,TabPFN-v3
Mexico,Denmark,3c,20,0.6626064822387886,0.01923372270771,0.6182472826637365,0.0254968362765489,0.04435919957505208,TabPFN-v3
Mexico,Denmark,3c,30,0.6988388956188004,0.0219824965663404,0.6466152250389537,0.0235870806034293,0.05222367057984667,TabPFN-v3
Mexico,Denmark,3c,40,0.7053147877200534,0.0193284290965054,0.6716668957839629,0.0266128989194295,0.033647891936090524,TabPFN-v3
Mexico,Denmark,3c,50,0.7186598105686204,0.0159261733326916,0.6695654743207046,0.0239098671778858,0.049094336247915815,TabPFN-v3
Mexico,China,3c,10,0.6626187755367327,0.0207388953872452,0.6198625422569807,0.0177499541312548,0.042756233279751976,TabPFN-v3
Mexico,China,3c,20,0.7202469566267482,0.0223897360955973,0.6753739223333233,0.0163495243767439,0.04487303429342493,TabPFN-v3
Mexico,China,3c,30,0.7462149660991072,0.0228939649514946,0.7165570882184376,0.0133483880277768,0.029657877880669647,TabPFN-v3
Mexico,China,3c,40,0.7661434462091922,0.0237546595824479,0.7235711618305858,0.0148773053139187,0.042572284378606384,TabPFN-v3
Mexico,China,3c,50,0.7846943668490659,0.022999298729839,0.7410804725405817,0.0131365032935771,0.04361389430848417,TabPFN-v3
Mexico,UK,3c,10,0.7116653429614829,0.0183236556575104,0.6763885439443369,0.0212538101276607,0.03527679901714598,TabPFN-v3
Mexico,UK,3c,20,0.7566491024338226,0.0178435323290015,0.7253882537747508,0.0205639317137485,0.03126084865907175,TabPFN-v3
Mexico,UK,3c,30,0.7824732385825205,0.0166446614643898,0.7448893405935992,0.0186965614294779,0.037583897988921255,TabPFN-v3
Mexico,UK,3c,40,0.8013155477913969,0.0157093564380299,0.7650779383590922,0.0167565969136825,0.036237609432304696,TabPFN-v3
Mexico,UK,3c,50,0.8113849584050881,0.014664963691002,0.7750232964538586,0.0168824004564977,0.036361661951229474,TabPFN-v3
Mexico,Italy,3c,10,0.735117462636633,0.007466851969945,0.7053342145611516,0.0071659819954491,0.029783248075481383,TabPFN-v3
Mexico,Italy,3c,20,0.7757038351244596,0.0058325667971967,0.746966173685985,0.0063910272917572,0.02873766143847467,TabPFN-v3
Mexico,Italy,3c,30,0.798992263653897,0.0051216361269066,0.7708545794106789,0.0053901469125063,0.028137684243218053,TabPFN-v3
Mexico,Italy,3c,40,0.8110396449611625,0.0051113783623528,0.7869842893660876,0.0053513091387119,0.02405535559507499,TabPFN-v3
Mexico,Italy,3c,50,0.8157094572223327,0.0047039168112926,0.7935622261198655,0.0054193438047229,0.02214723110246719,TabPFN-v3
Mexico,Mongolia,3c,10,0.7547344054486166,0.0222846640912931,0.7269603198575332,0.0210560850358027,0.02777408559108341,TabPFN-v3
Mexico,Mongolia,3c,20,0.7878454292000006,0.0176312193243265,0.750897822417295,0.0208495130498501,0.03694760678270559,TabPFN-v3
Mexico,Mongolia,3c,30,0.805976514652351,0.0173021488705238,0.7683710131744068,0.0189983572911517,0.03760550147794417,TabPFN-v3
Mexico,Mongolia,3c,40,0.8120533150045963,0.016826929812555,0.7824580771404248,0.0175904808981205,0.02959523786417151,TabPFN-v3
Mexico,Mongolia,3c,50,0.82228403226704,0.0168362143831738,0.7927963627448833,0.016283481077596,0.029487669522156756,TabPFN-v3
Italy,India,3c,10,0.5866929417452537,0.0291945747469666,0.5707701790780308,0.0457455372908476,0.015922762667222812,TabPFN-v3
Italy,India,3c,20,0.6061186236062799,0.0288178747784964,0.5884775220101582,0.038127212793336,0.017641101596121644,TabPFN-v3
Italy,India,3c,30,0.6222336302406679,0.0266957456391637,0.6075783441006217,0.0420876921392645,0.014655286140046186,TabPFN-v3
Italy,India,3c,40,0.6113238268075186,0.0297287197696677,0.62569095069963,0.030269373118267,-0.014367123892111366,HM(RF)
Italy,India,3c,50,0.6257935443695514,0.0254660552381108,0.6399688455770742,0.0281533428504927,-0.014175301207522861,HM(RF)
Italy,Paraguay,3c,10,0.6122004857415653,0.0218580608893531,0.5872957588299297,0.0221256074329922,0.02490472691163559,TabPFN-v3
Italy,Paraguay,3c,20,0.6328940753250738,0.0210267001164546,0.6201744358063183,0.0253646881340228,0.012719639518755543,TabPFN-v3
Italy,Paraguay,3c,30,0.646695661969434,0.0247317675124689,0.652906428086528,0.0269056332640174,-0.006210766117094035,HM(RF)
Italy,Paraguay,3c,40,0.6775573143458314,0.0237715211320765,0.6617707809114369,0.025509397372379,0.015786533434394512,TabPFN-v3
Italy,Paraguay,3c,50,0.6874923750568201,0.0231131527493335,0.6832524301566791,0.0236278228694954,0.004239944900141013,TabPFN-v3
Italy,Denmark,3c,10,0.5783081220145846,0.0282724716695765,0.5405885006366555,0.0304498314087064,0.03771962137792906,TabPFN-v3
Italy,Denmark,3c,20,0.5945047201353564,0.0293368651607171,0.5722970989099792,0.0276921311446626,0.022207621225377228,TabPFN-v3
Italy,Denmark,3c,30,0.6019047748015189,0.0296252541047862,0.588360436581714,0.0226320195283813,0.013544338219804941,TabPFN-v3
Italy,Denmark,3c,40,0.6325547272800407,0.0305805681170122,0.6248875027656553,0.030396594048978,0.007667224514385396,TabPFN-v3
Italy,Denmark,3c,50,0.6419451263923741,0.0289402100061438,0.628328659518777,0.0213657544548465,0.013616466873597077,TabPFN-v3
Italy,China,3c,10,0.5717331066490556,0.0193286731078119,0.5504542520570926,0.0208454303971824,0.021278854591962992,TabPFN-v3
Italy,China,3c,20,0.618158223243696,0.0196112087199449,0.5953740453003663,0.0136273068883998,0.022784177943329653,TabPFN-v3
Italy,China,3c,30,0.653085060298256,0.0220609990227993,0.6324412616945693,0.021156109463059,0.020643798603686703,TabPFN-v3
Italy,China,3c,40,0.6767722013187794,0.019573236180936,0.643693739387286,0.0141568218359451,0.03307846193149333,TabPFN-v3
Italy,China,3c,50,0.68865867415712,0.0216573381921825,0.6606471262334672,0.0167008793450962,0.02801154792365279,TabPFN-v3
Italy,UK,3c,10,0.6214172323751496,0.0206712230111695,0.623409228255061,0.0187994335649311,-0.00199199587991139,HM(RF)
Italy,UK,3c,20,0.6802829634407273,0.0216465810613074,0.6709917840809355,0.0198239215745554,0.009291179359791735,TabPFN-v3
Italy,UK,3c,30,0.6919196316406478,0.0238313193937854,0.6756333323065418,0.0266702042551681,0.01628629933410608,TabPFN-v3
Italy,UK,3c,40,0.720969692142703,0.0188331017155036,0.7153847215556179,0.0193148331550718,0.00558497058708507,TabPFN-v3
Italy,UK,3c,50,0.7386607833340813,0.0196363165534157,0.731678803742256,0.0188025526336007,0.006981979591825227,TabPFN-v3
Italy,Mexico,3c,10,0.6305905320086688,0.0250589713546881,0.5832215785729936,0.0218200048102154,0.047368953435675154,TabPFN-v3
Italy,Mexico,3c,20,0.657524129497154,0.0326597144229802,0.6296097761375237,0.0244980878313852,0.02791435335963033,TabPFN-v3
Italy,Mexico,3c,30,0.6885740406944095,0.0312765270877854,0.634222904357064,0.0290568071086124,0.05435113633734556,TabPFN-v3
Italy,Mexico,3c,40,0.6962376170756992,0.0321649900453576,0.669411966454969,0.0308601067729426,0.026825650620730168,TabPFN-v3
Italy,Mexico,3c,50,0.7201017764932477,0.0362579974777092,0.6862324607757864,0.0278864937856023,0.033869315717461324,TabPFN-v3
Italy,Mongolia,3c,10,0.6937137096588069,0.0154811897767803,0.6925803412781869,0.0152600829113961,0.001133368380619948,TabPFN-v3
Italy,Mongolia,3c,20,0.7360620358646214,0.0160414398633646,0.743641815173268,0.0138630048433067,-0.007579779308646617,HM(RF)
Italy,Mongolia,3c,30,0.7550081808565191,0.0183861543184646,0.7631284571079778,0.0145913383758142,-0.008120276251458725,HM(RF)
Italy,Mongolia,3c,40,0.7704890584490363,0.0132828459933242,0.7796603870118908,0.0131751771863643,-0.00917132856285452,HM(RF)
Italy,Mongolia,3c,50,0.7956513989905345,0.0129297262415078,0.7898199397026822,0.0140414155572422,0.005831459287852336,TabPFN-v3
Mongolia,India,3c,10,0.5886964305227133,0.0197383347925474,0.579275577484893,0.0242551873085404,0.009420853037820254,TabPFN-v3
Mongolia,India,3c,20,0.599982530290272,0.0294839273736526,0.617330118476724,0.0224360372004226,-0.01734758818645199,HM(RF)
Mongolia,India,3c,30,0.6166185420028237,0.0185845908777964,0.6313853036009549,0.024002911544779,-0.014766761598131173,HM(RF)
Mongolia,India,3c,40,0.6534411722593377,0.0288179841782387,0.6271051145182359,0.0172267847748522,0.026336057741101815,TabPFN-v3
Mongolia,India,3c,50,0.6464742960676839,0.0299048975252378,0.657620831314481,0.0221868081110999,-0.011146535246797096,HM(RF)
